,0,1
0,not,0.029242726772554562
1,love,0.021963687461092785
2,pacifi,0.01917657482196317
3,babi,0.018303503392838233
4,one,0.013982058123826326
5,great,0.013868403854946157
6,use,0.012582044175347872
7,like,0.011584986271080929
8,star,0.009634782339159837
9,would,0.008650639692720185
10,get,0.007162801991016147
11,five,0.006873500215684805
12,product,0.006777927307762845
13,littl,0.006690103554537259
14,son,0.006393052624509543
15,cute,0.006328476335373083
16,good,0.006305228871283958
17,daughter,0.005997845734994407
18,month,0.005907438930203363
19,easi,0.005749872784710401
20,work,0.005662049031484815
21,old,0.004871635252454545
22,well,0.004853553891496336
23,time,0.004714069106961582
24,perfect,0.004608163992777788
25,realli,0.004510008033290369
26,mouth,0.0043705232487556145
27,bought,0.004344692733101031
28,keep,0.0042077910001317356
29,look,0.004174211329780776
30,much,0.00400631297802598
31,also,0.003977899410805938
32,take,0.003864245141925768
33,hold,0.0037686722340038075
34,make,0.0035775264181598858
35,find,0.0035749433665944273
36,put,0.003562028108767135
37,buy,0.00342512637579784
38,nice,0.0034147941695360064
39,tri,0.0033682992413577553
40,best,0.003244312766215752
41,br,0.0031823195286447502
42,recommend,0.0031771534255138336
43,purchas,0.0031719873223829166
44,fit,0.003115160187942832
45,need,0.0031125771363773734
46,paci,0.0030789974660264145
47,thing,0.0030350855894136215
48,got,0.0030299194862827045
49,bag,0.003024753383151788
50,color,0.0029963398159317456
51,wubbanub,0.002955010990884411
52,still,0.0029085160627061596
53,seat,0.0028542719798315334
54,could,0.0028413567220042413
55,go,0.0028361906188733247
56,even,0.0028026109485223653
57,gift,0.002787112639129615
58,back,0.0027638651750404894
59,first,0.0027122041437313213
60,qualiti,0.002696705834338571
61,clean,0.0026889566796421955
62,want,0.002645044803029403
63,seem,0.002645044803029403
64,size,0.0026269634420711943
65,two,0.002562387152934734
66,wash,0.002562387152934734
67,2,0.0024900617091018987
68,help,0.002428068471530897
69,order,0.0024048210074417717
70,price,0.0023634921823944373
71,better,0.0023273294604780194
72,made,0.0023169972542161858
73,night,0.0022885836869961434
74,think,0.002247254861948809
75,soft,0.0022420887588178924
76,sinc,0.0022343396041215173
77,toy,0.002216258243163308
78,bottl,0.00221367519159785
79,around,0.0021981768822050994
80,nippl,0.002143932799330473
81,diaper,0.002110353128979514
82,come,0.00208452261332493
83,car,0.0020819395617594715
84,give,0.0020638582008012628
85,differ,0.00203544463358122
86,kid,0.002009614117926636
87,sleep,0.001988949705402969
88,year,0.0019682852928793017
89,small,0.0019605361381829266
90,3,0.001957953086617468
91,item,0.0019347056225283426
92,soothi,0.0019088751068737585
93,enough,0.0019062920553083002
94,new,0.0018907937459155498
95,easili,0.001867546281826424
96,anim,0.0018649632302609658
97,hard,0.0018623801786955072
98,binki,0.0018468818693027568
99,way,0.0018442988177372985
100,fall,0.0018210513536481728
101,favorit,0.0018107191473863394
102,big,0.0017823055801662968
103,wish,0.0017616411676426296
104,happi,0.0017538920129462545
105,child,0.001751308961380796
106,without,0.001738393703553504
107,high,0.0017358106519880455
108,see,0.0017254784457262121
109,stay,0.0017073970847680032
110,crib,0.001686732672244336
111,brand,0.0016764004659825023
112,newborn,0.0016583191050242936
113,lot,0.0016505699503279183
114,everi,0.0016454038471970015
115,super,0.0016350716409351679
116,day,0.0016273224862387928
117,part,0.0016144072284115009
118,right,0.0016040750221496672
119,ador,0.0016014919705842087
120,hand,0.0015704953517987079
121,expect,0.001557580093971416
122,never,0.0015394987330132072
123,pictur,0.0015369156814477487
124,play,0.0015291665267513736
125,sure,0.0015240004236204568
126,design,0.0015059190626622479
127,week,0.0015059190626622479
128,thought,0.0015059190626622479
129,bit,0.0015033360110967896
130,though,0.0014878377017040392
131,suck,0.0014826715985731224
132,abl,0.0014775054954422055
133,say,0.001474922443876747
134,start,0.0014697563407458302
135,4,0.0014542580313530798
136,know,0.001428427515698496
137,us,0.0014129292063057455
138,anoth,0.0013922647937820783
139,hospit,0.0013896817422166198
140,easier,0.0013896817422166198
141,attach,0.0013819325875202447
142,someth,0.001371600381258411
143,problem,0.0013638512265620358
144,cover,0.0013535190203002024
145,receiv,0.0013535190203002024
146,alway,0.0013535190203002024
147,side,0.0013509359687347438
148,comfort,0.0013431868140383687
149,worth,0.0013406037624729102
150,stroller,0.0013121901952528679
151,5,0.0013096071436874094
152,place,0.001307024092121951
153,pretti,0.001307024092121951
154,friend,0.001307024092121951
155,long,0.0012992749374255758
156,set,0.0012966918858601175
157,shape,0.001281193576467367
158,boy,0.0012450308545509494
159,far,0.0012450308545509494
160,came,0.0012398647514200326
161,howev,0.0012372816998545743
162,found,0.0012346986482891158
163,shower,0.0012346986482891158
164,review,0.001229532545158199
165,four,0.0012114511841999902
166,plastic,0.0012011189779381566
167,girl,0.0012011189779381566
168,light,0.0011959528748072398
169,definit,0.0011933698232417813
170,feel,0.0011933698232417813
171,open,0.0011856206685454062
172,room,0.0011830376169799477
173,mani,0.0011804545654144894
174,ever,0.0011597901528908221
175,awesom,0.0011494579466289885
176,glow,0.0011468748950635302
177,cup,0.0011417087919326134
178,water,0.0011365426888016966
179,actual,0.0011313765856707798
180,store,0.0011184613278434877
181,dark,0.0011132952247125709
182,three,0.0011132952247125709
183,teeth,0.0011029630184507372
184,grandson,0.0010977969153198204
185,idea,0.0010952138637543621
186,piec,0.0010771325027961534
187,6,0.001061634193403403
188,excel,0.0010590511418379445
189,chang,0.0010564680902724862
190,disappoint,0.0010280545230524436
191,pack,0.0010280545230524436
192,end,0.0010254714714869853
193,money,0.0010151392652251517
194,quick,0.001009973162094235
195,stuf,0.0009996409558324013
196,thank,0.0009918918011360262
197,kind,0.0009867256980051094
198,monitor,0.0009841426464396509
199,yet,0.0009815595948741926
200,pink,0.000978976543308734
201,mam,0.0009738104401778172
202,second,0.000966061285481442
203,prefer,0.0009608951823505252
204,bed,0.0009608951823505252
205,must,0.0009583121307850668
206,exact,0.0009479799245232333
207,infant,0.0009402307698268581
208,last,0.0009350646666959413
209,issu,0.0009350646666959413
210,chew,0.0009350646666959413
211,replac,0.0009247324604341077
212,away,0.0009247324604341077
213,gave,0.0009092341510413572
214,absolut,0.0009066510994758988
215,wonder,0.000901484996344982
216,amazon,0.0008963188932140652
217,onto,0.00088856973851769
218,took,0.0008859866869522316
219,1,0.0008808205838213148
220,turn,0.0008782375322558564
221,gate,0.0008782375322558564
222,toddler,0.0008653222744285644
223,monkey,0.0008627392228631061
224,pad,0.0008575731197321893
225,face,0.0008549900681667309
226,other,0.0008524070166012725
227,dri,0.0008524070166012725
228,materi,0.000849823965035814
229,mom,0.0008394917587739804
230,ship,0.0008394917587739804
231,hous,0.0008343256556430636
232,arriv,0.0008343256556430636
233,chair,0.0008343256556430636
234,close,0.0008343256556430636
235,almost,0.0008343256556430636
236,handl,0.0008317426040776052
237,top,0.00082399344938123
238,hope,0.0008214103978157716
239,strap,0.0008188273462503132
240,older,0.0008136612431193964
241,cloth,0.0008136612431193964
242,fun,0.000811078191553938
243,avent,0.0008084951399884796
244,born,0.0008007459852921044
245,parent,0.000798162933726646
246,sever,0.0007929968305957292
247,nuk,0.0007929968305957292
248,pull,0.0007852476758993539
249,packag,0.0007723324180720619
250,drop,0.0007697493665066036
251,sturdi,0.0007645832633756868
252,extra,0.0007620002118102284
253,giraff,0.0007620002118102284
254,regular,0.0007490849539829364
255,safe,0.000746501902417478
256,mattress,0.0007439188508520196
257,smaller,0.0007413357992865612
258,insid,0.0007387527477211028
259,grab,0.0007361696961556444
260,fine,0.0007310035930247276
261,everyth,0.0007284205414592692
262,reason,0.0007284205414592692
263,case,0.0007284205414592692
264,leak,0.0007284205414592692
265,lose,0.0007258374898938107
266,may,0.0007232544383283523
267,weight,0.0007180883351974355
268,stick,0.0007077561289356019
269,wipe,0.0007051730773701435
270,quit,0.0007000069742392267
271,pump,0.0006974239226737683
272,carri,0.0006974239226737683
273,anyth,0.0006948408711083099
274,instead,0.0006870917164119347
275,lost,0.0006819256132810179
276,less,0.0006819256132810179
277,move,0.0006819256132810179
278,instal,0.0006793425617155596
279,granddaught,0.0006793425617155596
280,amaz,0.0006741764585846428
281,spit,0.0006741764585846428
282,blanket,0.0006715934070191844
283,read,0.0006664273038882676
284,bad,0.0006638442523228092
285,sit,0.0006638442523228092
286,plus,0.0006509289944955171
287,durabl,0.0006483459429300587
288,home,0.0006457628913646003
289,fast,0.0006457628913646003
290,type,0.0006431798397991419
291,life,0.0006431798397991419
292,sooth,0.0006380137366682251
293,let,0.0006380137366682251
294,hole,0.0006354306851027667
295,leav,0.0006302645819718499
296,throw,0.0006302645819718499
297,larg,0.0006302645819718499
298,blue,0.0006250984788409331
299,said,0.0006225154272754747
300,return,0.0006225154272754747
301,coupl,0.0006199323757100163
302,head,0.0006173493241445579
303,box,0.0006147662725790995
304,worri,0.0006121832210136411
305,enjoy,0.0006070171178827243
306,dog,0.0006044340663172659
307,alreadi,0.0006044340663172659
308,care,0.0006018510147518074
309,decid,0.0006018510147518074
310,remov,0.0005966849116208906
311,longer,0.0005941018600554322
312,togeth,0.0005915188084899738
313,bottom,0.0005915188084899738
314,sometim,0.0005889357569245155
315,save,0.0005863527053590571
316,hate,0.0005863527053590571
317,middl,0.0005863527053590571
318,natur,0.0005863527053590571
319,especi,0.0005837696537935987
320,sheet,0.0005811866022281403
321,pleas,0.0005811866022281403
322,smell,0.0005786035506626819
323,probabl,0.0005760204990972235
324,difficult,0.0005760204990972235
325,floor,0.0005734374475317651
326,twin,0.0005708543959663067
327,heavi,0.0005682713444008483
328,wear,0.0005682713444008483
329,sound,0.0005682713444008483
330,travel,0.0005656882928353899
331,ok,0.0005631052412699315
332,job,0.0005553560865735563
333,10,0.0005527730350080979
334,allow,0.0005527730350080979
335,bigger,0.0005476069318771811
336,rubber,0.0005424408287462643
337,clear,0.0005398577771808059
338,free,0.0005398577771808059
339,glad,0.0005321086224844306
340,fact,0.0005295255709189722
341,went,0.0005295255709189722
342,wait,0.0005295255709189722
343,live,0.0005269425193535138
344,husband,0.0005269425193535138
345,nose,0.0005243594677880554
346,mayb,0.0005243594677880554
347,fan,0.0005243594677880554
348,style,0.000521776416222597
349,feed,0.000521776416222597
350,cheap,0.000521776416222597
351,bear,0.0005191933646571386
352,adjust,0.0005166103130916802
353,option,0.0005166103130916802
354,green,0.0005114442099607634
355,minut,0.000508861158395305
356,children,0.000508861158395305
357,bib,0.000508861158395305
358,stop,0.000508861158395305
359,either,0.000508861158395305
360,complet,0.0005062781068298466
361,goe,0.0005011120036989298
362,expens,0.0005011120036989298
363,given,0.0005011120036989298
364,peopl,0.0005011120036989298
365,food,0.0005011120036989298
366,machin,0.0004985289521334715
367,hit,0.0004985289521334715
368,deal,0.0004985289521334715
369,leg,0.0004959459005680131
370,overal,0.0004959459005680131
371,although,0.0004933628490025547
372,anyon,0.0004933628490025547
373,huge,0.0004907797974370963
374,featur,0.0004881967458716378
375,base,0.0004856136943061794
376,complaint,0.000483030642740721
377,hang,0.0004778645396098042
378,pillow,0.00047528148804434585
379,whole,0.00047528148804434585
